id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard
1034,ドトールコーヒーショップ チャチャタウン小倉店,福岡県,北九州市,小倉北区砂津３-１-１,小倉駅徒歩8分以上,093-541-4717,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011818/,TRUE,FALSE,TRUE,TRUE
1035,ドトールコーヒーショップ 関西国際空港１階ノースゲート店,大阪府,泉佐野市,泉州空港北１番地旅客ターミナルビル１Ｆ,関西空港駅徒歩18分以上,072-456-6663,"平日:06:30 - 22:30
土曜日:06:30 - 22:30
日祝:06:30 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/02011821/,FALSE,TRUE,FALSE,TRUE
1036,ドトールコーヒーショップ 大阪駅前第一ビル店,大阪府,大阪市,北区梅田１-３-１大阪駅前第一ビルＢ１Ｆ,北新地駅徒歩3分以内,06-6341-6221,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011829/,TRUE,TRUE,FALSE,TRUE
1037,ドトールコーヒーショップ 藤が丘店,愛知県,名古屋市,名東区藤が丘１６９,藤が丘駅徒歩2分以上,052-774-3838,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011830/,FALSE,FALSE,TRUE,TRUE
1038,ドトールコーヒーショップ ＪＲ鳥取駅店,鳥取県,鳥取市,東品治１１１-１,鳥取駅徒歩2分以上,0857-29-3120,"平日:06:30 - 21:00
土曜日:06:30 - 21:00
日祝:06:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011833/,TRUE,TRUE,TRUE,TRUE
1039,ドトールコーヒーショップ 基山パーキングエリア下り店,福岡県,筑紫野市,原田１３１８,けやき台駅徒歩12分以上,0942-92-0118,"平日:06:30 - 21:00
土曜日:06:30 - 21:00
日祝:06:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011835/,TRUE,FALSE,FALSE,TRUE
1040,ドトールコーヒーショップ 天神ソラリア店,福岡県,福岡市,中央区天神２-２-４３Ｂ１Ｆ,西鉄福岡駅徒歩1分以上,092-733-7008,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011837/,TRUE,TRUE,TRUE,TRUE
1041,ドトールコーヒーショップ 福岡天神３丁目店,福岡県,福岡市,中央区天神３‐１６‐２３,天神駅徒歩3分以上,092-735-3618,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011838/,TRUE,TRUE,TRUE,TRUE
1042,ドトールコーヒーショップ 福岡天神４丁目店,福岡県,福岡市,中央区天神４‐４‐１天神４丁目ビル１Ｆ,天神駅徒歩4分以上,092-717-5001,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011839/,TRUE,TRUE,TRUE,TRUE
1043,ドトールコーヒーショップ 三宮京町筋店,兵庫県,神戸市,中央区三宮町１-３-１５,三宮・花時計前駅徒歩2分以上,078-334-6060,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011840/,TRUE,TRUE,TRUE,TRUE
1044,ドトールコーヒーショップ 近鉄学園前店,奈良県,奈良市,学園南３-１-１駅構内,学園前駅徒歩3分以内,0742-52-7186,"平日:06:45 - 20:00
土曜日:06:45 - 18:00
日祝:07:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011841/,TRUE,TRUE,TRUE,TRUE
1045,ドトールコーヒーショップ 博多駅いきいき通り店,福岡県,福岡市,博多区博多駅中央街１-１新幹線博多駅西高架下,博多駅徒歩3分以内,092-432-8750,"平日:07:30 - 22:00
土曜日:07:30 - 22:30
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011844/,TRUE,FALSE,TRUE,TRUE
1046,ドトールコーヒーショップ 長岡天神店,京都,府長岡京市,天神１‐１‐７,長岡天神駅徒歩1分以上,075-959-4466,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011847/,TRUE,FALSE,TRUE,TRUE
1047,ドトールコーヒーショップ 京都市立病院店,京都,府京都市,中京区壬生東高田町１-２,西院駅徒歩8分以上,075-322-1300,"平日:07:00 - 20:00
土曜日:10:00 - 17:00
日祝:10:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011853/,FALSE,FALSE,FALSE,TRUE
1048,ドトールコーヒーショップ 佐賀大学医学部附属病院店,佐賀県,佐賀市,鍋島５‐１‐１,鍋島駅徒歩40分以上,0952-33-7188,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011864/,FALSE,FALSE,FALSE,TRUE
1049,ドトールコーヒーショップ 神戸大学病院店,兵庫県,神戸市,中央区楠町７‐５‐２神戸大学病院医学部付属病院内,大倉山駅徒歩5分以上,078-360-0118,"平日:07:30 - 20:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011866/,FALSE,FALSE,FALSE,TRUE
1050,ドトールコーヒーショップ ホワイティうめだセンターモール店,大阪府,大阪市,北区角田町梅田地下街５-１,東梅田駅徒歩3分以内,06-6361-3090,"平日:06:30 - 23:00備考:ラストオーダー22:50
土曜日:06:30 - 23:00備考:ラストオーダー22:50
日祝:06:30 - 23:00備考:ラストオーダー22:50",http://sasp.mapion.co.jp/b/doutor/info/02011872/,FALSE,TRUE,TRUE,TRUE
1051,ドトールコーヒーショップ アル・プラザ鶴見店,岐阜県,大垣市,鶴見町字上渡瀬６４１‐２,東大垣駅徒歩26分以上,0584-81-8608,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011873/,TRUE,FALSE,TRUE,TRUE
1052,ドトールコーヒーショップ 八女店,福岡県,八女市,大島１８２-１,errererror,0943-22-3900,"平日:09:00 - 23:00
土曜日:09:00 - 23:00
日祝:09:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/02011878/,TRUE,TRUE,TRUE,TRUE
1053,ドトールコーヒーショップ 名古屋東洋ビル店,愛知県,名古屋市,中村区名駅３‐１４‐１６,名古屋駅徒歩2分以上,052-533-7255,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011885/,FALSE,FALSE,TRUE,TRUE
1054,ドトールコーヒーショップ 今池店,愛知県,名古屋市,千種区今池１-３０-６デリスクエア１Ｆ,今池駅徒歩2分以上,052-741-5933,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011893/,FALSE,FALSE,TRUE,TRUE
1055,ドトールコーヒーショップ 都城Ｍ’ｓガーデン店,宮崎県,都城市,乙房町４１１３‐１,日向庄内駅徒歩48分以上,0986-37-3890,"平日:10:00 - 19:00
土曜日:10:00 - 19:00
日祝:10:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011894/,TRUE,TRUE,FALSE,TRUE
1056,ドトールコーヒーショップ 近畿大学医学部附属病院店,大阪府,大阪狭山市,大野東３７７-２,滝谷駅徒歩15分以上,072-366-7125,"平日:08:00 - 18:00
土曜日:08:00 - 17:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/02011895/,FALSE,FALSE,FALSE,TRUE
1057,ドトールコーヒーショップ イオンモール各務原店,岐阜県,各務原市,那加萱場町３-８,新加納駅徒歩11分以上,058-383-7399,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011911/,FALSE,FALSE,FALSE,TRUE
1058,ドトールコーヒーショップ 三国ヶ丘駅店,大阪府,堺市,堺区向陵中町２-７-１Ｎ．ＫＬＡＳＳ２Ｆ,三国ヶ丘駅徒歩1分以上,072-250-1015,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011914/,TRUE,TRUE,TRUE,TRUE
1059,ドトールコーヒーショップ なかもず駅前店,大阪府,堺市,北区中百舌鳥町２-１０,なかもず駅徒歩2分以上,072-255-7026,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011915/,TRUE,TRUE,TRUE,TRUE
1060,ドトールコーヒーショップ 徳山中央病院店,山口県,周南市,孝田町１-１徳山中央病院内,櫛ヶ浜駅徒歩27分以上,0834-28-5750,"平日:07:30 - 19:00
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011916/,TRUE,FALSE,FALSE,TRUE
1061,ドトールコーヒーショップ ブルメール舞多聞店,兵庫県,神戸市,垂水区舞多聞東２-１-４５,学園都市駅徒歩28分以上,078-783-3110,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011917/,TRUE,FALSE,TRUE,TRUE
1062,ドトールコーヒーショップ 広島市民病院店,広島県,広島市,中区基町７-３３病院内１Ｆ,県庁前駅徒歩2分以上,082-221-7710,"平日:07:00 - 20:00
土曜日:07:30 - 18:00
日祝:07:30 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011919/,TRUE,TRUE,FALSE,TRUE
1063,ドトールコーヒーショップ 一宮西病院店,愛知県,一宮市,開明字平１,開明駅徒歩10分以上,0586-43-3155,"平日:08:00 - 18:00
土曜日:08:00 - 18:00
日祝:10:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011921/,FALSE,FALSE,FALSE,TRUE
1064,ドトールコーヒーショップ 沼津ラクーン店,静岡県,沼津市,大手町３-４-１沼津ラクーン１Ｆ,沼津駅徒歩2分以上,055-962-3188,"平日:07:30 - 20:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011925/,TRUE,TRUE,TRUE,TRUE
1065,ドトールコーヒーショップ 名鉄百貨店店,愛知県,名古屋市,中村区名駅１-２-１名鉄百貨店内４Ｆ,名鉄名古屋駅徒歩3分以内,052-585-2975,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011929/,FALSE,FALSE,TRUE,TRUE
1066,ドトールコーヒーショップ 名駅名進研ビル店,愛知県,名古屋市,西区名駅２-３４-１９,名古屋駅徒歩6分以上,052-582-3366,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011930/,TRUE,FALSE,TRUE,TRUE
1067,ドトールコーヒーショップ 高井病院店,奈良県,天理市,蔵之庄町４６１-２,帯解駅徒歩13分以上,0743-65-2199,"平日:08:00 - 18:00備考:火曜日と金曜日は、20：00まで営業致します。
土曜日:08:00 - 18:00
日祝:10:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011934/,FALSE,TRUE,FALSE,TRUE
1068,ドトールコーヒーショップ ベルランド総合病院店,大阪府,堺市,中区東山５００-３,深井駅徒歩23分以上,072-236-5220,"平日:07:00 - 19:00
土曜日:07:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011936/,FALSE,TRUE,FALSE,TRUE
1069,ドトールコーヒーショップ 名鉄金山店,愛知県,名古屋市,熱田区金山町１-１-１８,金山駅徒歩3分以内,052-682-9103,"平日:06:30 - 23:00備考:ラストオーダー22:30
土曜日:06:30 - 23:00備考:ラストオーダー22:30
日祝:06:30 - 23:00備考:ラストオーダー22:30",http://sasp.mapion.co.jp/b/doutor/info/02011937/,FALSE,FALSE,TRUE,TRUE
1070,ドトールコーヒーショップ 大分中央商店街店,大分県,大分市,中央町１-３-１０,大分駅徒歩5分以上,097-538-2565,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011949/,TRUE,TRUE,TRUE,TRUE
1071,ドトールコーヒーショップ 難波店,大阪府,大阪市,中央区難波１-８-２,なんば駅徒歩2分以上,06-6213-2650,"平日:07:30 - 23:00備考:ラストオーダー22：45
土曜日:08:00 - 23:00備考:ラストオーダー22：45
日祝:08:00 - 23:00備考:ラストオーダー22：45",http://sasp.mapion.co.jp/b/doutor/info/02011955/,FALSE,TRUE,TRUE,TRUE
1072,ドトールコーヒーショップ ＪＲ住道駅前店,大阪府,大東市,住道２-２大東サンメイツ２番館２Ｆ,住道駅徒歩3分以内,072-872-7355,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011956/,TRUE,FALSE,TRUE,TRUE
1073,ドトールコーヒーショップ 大分駅前店,大分県,大分市,末広町１-１-３３,大分駅徒歩1分以上,097-534-2900,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011969/,TRUE,TRUE,TRUE,TRUE
1074,ドトールコーヒーショップ 名古屋広小路伏見店,愛知県,名古屋市,中区栄２-１-１０伏見富士ビル１Ｆ,伏見駅徒歩1分以上,052-222-1361,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011977/,TRUE,FALSE,TRUE,TRUE
1075,ドトールコーヒーショップ 名古屋市立東部医療センター店,愛知県,名古屋市,千種区若水１-２-２３,池下駅徒歩10分以上,052-711-6077,"平日:07:30 - 19:00
土曜日:08:30 - 18:00
日祝:08:30 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011979/,FALSE,FALSE,FALSE,TRUE
1076,ドトールコーヒーショップ ＪＲ倉敷駅店,岡山県,倉敷市,阿知１-１-１さんすて倉敷２Ｆ,倉敷駅徒歩3分以内,086-435-1188,"平日:07:30 - 21:30
土曜日:07:30 - 21:30
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011982/,TRUE,TRUE,TRUE,TRUE
1077,ドトールコーヒーショップ 高麗橋４丁目店,大阪府,大阪市,中央区高麗橋４-４-６,淀屋橋駅徒歩4分以上,06-6231-8181,"平日:07:00 - 20:00
土曜日:07:30 - 17:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/02011983/,TRUE,FALSE,TRUE,TRUE
1078,ドトールコーヒーショップ 泉ヶ丘駅店,大阪府,堺市,南区竹城台１丁１-１,泉ヶ丘駅徒歩3分以内,072-291-4612,"平日:07:00 - 22:00
土曜日:07:00 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011985/,FALSE,TRUE,TRUE,TRUE
1079,ドトールコーヒーショップ 大川店,福岡県,大川市,酒見２１５-１おおかわ交流プラザ１Ｆ,蒲池駅徒歩59分以上,0944-86-8824,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011994/,TRUE,TRUE,TRUE,TRUE
1080,ドトールコーヒーショップ 池下店,愛知県,名古屋市,千種区池下２-２-１３,池下駅徒歩3分以内,052-751-0555,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011999/,FALSE,FALSE,TRUE,TRUE
1081,ドトールコーヒーショップ 文苑堂富山豊田店,富山県,富山市,豊田町２-８-１４,越中中島駅徒歩15分以上,076-433-8170,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012000/,TRUE,TRUE,FALSE,TRUE
1082,ドトールコーヒーショップ 地下鉄淀屋橋駅店,大阪府,大阪市,中央区北浜３-６-１４,淀屋橋駅徒歩3分以内,06-6202-7177,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012002/,TRUE,TRUE,FALSE,TRUE
1083,ドトールコーヒーショップ 大名古屋ビルヂング店,愛知県,名古屋市,中村区名駅３-２８-１２先ダイナード,名古屋駅徒歩1分以上,052-414-5666,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012003/,TRUE,FALSE,FALSE,TRUE
1084,ドトールコーヒーショップ 堺市立総合医療センター店,大阪府,堺市,西区家原寺町１丁１-１堺市立総合医療センターＧＦ,津久野駅徒歩5分以上,072-274-0313,"平日:08:00 - 17:00
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/02012005/,FALSE,FALSE,FALSE,TRUE
1085,ドトールコーヒーショップ 鹿児島天文館通り店,鹿児島県,鹿児島市,東千石町１３-２７中村ビル１Ｆ,天文館通駅徒歩3分以上,099-805-0239,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02012014/,TRUE,FALSE,TRUE,TRUE
1086,ドトールコーヒーショップ 西天満宇治電ビル店,大阪府,大阪市,北区西天満４-８-１７,南森町駅徒歩8分以上,06-6366-6166,"平日:07:30 - 21:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02012024/,TRUE,TRUE,TRUE,TRUE
1087,ドトールコーヒーショップ 奈良県立医科大学附属病院サテライト店,奈良県,橿原市,四条町８４０,畝傍駅徒歩6分以上,0744-23-3751,"平日:08:00 - 17:00
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/02012029/,FALSE,FALSE,FALSE,TRUE
1088,ドトールコーヒーショップ 西中島南方駅前店,大阪府,大阪市,淀川区西中島４-３-２,西中島南方駅徒歩3分以内,06-6305-8866,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02012030/,TRUE,FALSE,TRUE,TRUE
1089,ドトールコーヒーショップ イオンモール広島府中店,広島県,安芸郡,府中町大須２-１-１３Ｆフードパーク,天神川駅徒歩7分以上,082-284-5722,"平日:10:00 - 22:00
土曜日:10:00 - 22:00
日祝:10:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012032/,TRUE,FALSE,FALSE,TRUE
1090,ドトールコーヒーショップ 西新店,福岡県,福岡市,早良区西新４-７-３０,西新駅徒歩1分以上,092-982-4573,"平日:07:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02012034/,TRUE,TRUE,TRUE,TRUE
1091,ドトールコーヒーショップ 伏見桃山駅前店,京都,府京都市,伏見区両替町４-２９３-１,伏見桃山駅徒歩3分以内,075-622-5422,"平日:07:30 - 21:30
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02012035/,TRUE,FALSE,TRUE,TRUE
1092,ドトールコーヒーショップ 垂水東店,兵庫県,神戸市,垂水区神田町１-２０,垂水駅徒歩3分以内,078-709-1120,"平日:09:00 - 20:00
土曜日:09:00 - 20:00
日祝:09:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02012042/,TRUE,FALSE,FALSE,TRUE
1093,ドトールコーヒーショップ 金沢医科大学病院店,石川県,河北郡,内灘町字大学１-１,内灘駅徒歩38分以上,076-286-6121,"平日:08:00 - 19:00
土曜日:08:00 - 18:00
日祝:09:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02012047/,TRUE,TRUE,FALSE,TRUE
1094,ドトールコーヒーショップ 近鉄針中野駅前店,大阪府,大阪市,東住吉区駒川５‐１６‐４,針中野駅徒歩3分以内,06-6606-1159,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02012048/,TRUE,TRUE,TRUE,TRUE
1095,ドトールコーヒーショップ 姫路みゆき通り店,兵庫県,姫路市,駅前町２６０,山陽姫路駅徒歩2分以上,079-226-5330,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02012050/,TRUE,FALSE,TRUE,TRUE
1096,ドトールコーヒーショップ 姫路みゆき通り呉服町店,兵庫県,姫路市,呉服町３８,山陽姫路駅徒歩4分以上,079-224-3383,"平日:07:30 - 20:30
土曜日:08:00 - 20:30
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02012051/,TRUE,FALSE,TRUE,TRUE
